t,Gx,Gy,Gz
218.519999999995,0.6,0,0.8
218.529999999995,0.6,0,0.8
218.539999999995,0.6,0,0.8
218.549999999995,0.6,0,0.8
218.559999999995,0.6,0,0.8
218.569999999995,0.6,0,0.8
218.579999999995,0.6,0,0.8
218.589999999995,0.6,0,0.8
218.599999999995,0.6,0,0.8
218.609999999995,0.6,0,0.8
218.619999999995,0.6,0,0.8
218.629999999995,0.6,0,0.8
218.639999999995,0.6,0,0.8
218.649999999995,0.6,0,0.8
218.659999999995,0.6,0,0.8
218.669999999995,0.6,0,0.8
218.679999999995,0.6,0,0.8
218.689999999995,0.6,0,0.8
218.699999999995,0.6,0,0.8
218.709999999995,0.6,0,0.8
218.719999999995,0.6,0,0.8
218.729999999995,0.6,0,0.8
218.739999999995,0.6,0,0.8
218.749999999995,0.6,0,0.8
218.759999999995,0.6,0,0.8
218.769999999995,0.6,0,0.8
218.779999999995,0.6,0,0.8
218.789999999995,0.6,0,0.8
218.799999999995,0.6,0,0.8
218.809999999995,0.6,0,0.8
218.819999999995,0.6,0,0.8
218.829999999995,0.6,0,0.8
218.839999999995,0.6,0,0.8
218.849999999995,0.6,0,0.8
218.859999999995,0.6,0,0.8
218.869999999995,0.6,0,0.8
218.879999999995,0.6,0,0.8
218.889999999995,0.6,0,0.8
218.899999999995,0.6,0,0.8
218.909999999995,0.6,0,0.8
218.919999999995,0.6,0,0.8
218.929999999995,0.6,0,0.8
218.939999999995,0.6,0,0.8
218.949999999995,0.6,0,0.8
218.959999999995,0.6,0,0.8
218.969999999995,0.6,0,0.8
218.979999999995,0.6,0,0.8
218.989999999995,0.59,0,0.8
218.999999999995,0.59,0,0.8
219.009999999995,0.59,0,0.8
219.019999999995,0.59,0,0.8
219.029999999995,0.59,0,0.8
219.039999999995,0.59,0,0.8
219.049999999995,0.59,0,0.8
219.059999999995,0.59,0,0.8
219.069999999995,0.59,0,0.8
219.079999999995,0.59,0,0.8
219.089999999995,0.59,0,0.8
219.099999999995,0.59,0,0.8
219.109999999995,0.59,0,0.8
219.119999999995,0.59,0,0.8
219.129999999995,0.59,0,0.8
219.139999999995,0.59,0,0.8
219.149999999995,0.59,0,0.8
219.159999999995,0.59,0,0.8
219.169999999995,0.59,0,0.8
219.179999999995,0.59,0,0.8
219.189999999995,0.59,0,0.8
219.199999999995,0.59,0,0.8
219.209999999995,0.59,0,0.8
219.219999999995,0.59,0,0.8
219.229999999995,0.59,0,0.8
219.239999999995,0.59,0,0.8
219.249999999995,0.59,0,0.8
219.259999999995,0.59,0,0.8
219.269999999995,0.59,0,0.8
219.279999999995,0.59,0,0.8
219.289999999995,0.59,0,0.8
219.299999999995,0.59,0,0.8
219.309999999995,0.59,0,0.8
219.319999999995,0.59,0,0.81
219.329999999995,0.59,0,0.81
219.339999999995,0.59,0,0.81
219.349999999995,0.59,0,0.81
219.359999999995,0.59,0,0.81
219.369999999995,0.59,0,0.81
219.379999999995,0.59,0,0.81
219.389999999995,0.59,0,0.81
219.399999999995,0.59,0,0.81
219.409999999995,0.59,0,0.81
219.419999999995,0.59,0,0.81
219.429999999995,0.59,0,0.81
219.439999999995,0.59,0,0.81
219.449999999995,0.59,0,0.81
219.459999999995,0.59,0,0.81
219.469999999995,0.59,0,0.81
219.479999999995,0.59,0,0.81
219.489999999995,0.59,0,0.81
219.499999999995,0.59,0,0.81
219.509999999995,0.59,0,0.81
219.519999999995,0.59,0,0.81
219.529999999995,0.59,0,0.81
219.539999999995,0.59,0,0.81
219.549999999995,0.59,0,0.81
219.559999999995,0.59,0,0.81
219.569999999995,0.59,0,0.81
219.579999999995,0.59,0,0.81
219.589999999995,0.59,0,0.81
219.599999999995,0.59,0,0.81
219.609999999995,0.59,0,0.81
219.619999999995,0.59,0,0.81
219.629999999995,0.59,0,0.81
219.639999999995,0.59,0,0.81
219.649999999995,0.59,0,0.81
219.659999999995,0.59,0,0.81
219.669999999995,0.59,0,0.81
219.679999999995,0.59,0,0.81
219.689999999995,0.59,0,0.81
219.699999999995,0.59,0,0.81
219.709999999995,0.59,0,0.81
219.719999999995,0.59,0,0.81
219.729999999995,0.59,0,0.81
219.739999999995,0.59,0,0.81
219.749999999995,0.59,0,0.81
219.759999999995,0.59,0,0.81
219.769999999995,0.59,0,0.81
219.779999999995,0.59,0,0.81
219.789999999995,0.59,0,0.81
219.799999999995,0.59,0,0.81
219.809999999995,0.59,0,0.81
219.819999999995,0.59,0,0.81
219.829999999995,0.59,0,0.81
219.839999999995,0.59,0,0.81
219.849999999995,0.59,0,0.81
219.859999999995,0.59,0,0.81
219.869999999995,0.59,0,0.81
219.879999999995,0.59,0,0.81
219.889999999995,0.59,0,0.81
219.899999999995,0.59,0,0.81
219.909999999995,0.59,0,0.81
219.919999999995,0.59,0,0.81
219.929999999995,0.59,0,0.81
219.939999999995,0.59,0,0.81
219.949999999995,0.59,0,0.81
219.959999999995,0.59,0,0.81
219.969999999995,0.59,0,0.81
219.979999999995,0.59,0,0.81
219.989999999995,0.59,0,0.81
219.999999999995,0.59,0,0.81
220.009999999995,0.59,0,0.81
220.019999999995,0.59,0,0.81
220.029999999995,0.59,0,0.81
220.039999999995,0.59,0,0.81
220.049999999995,0.59,0,0.81
220.059999999995,0.59,0,0.81
220.069999999995,0.59,0,0.81
220.079999999995,0.59,0,0.81
220.089999999995,0.59,0,0.81
220.099999999995,0.59,0,0.81
220.109999999995,0.59,0,0.81
220.119999999995,0.59,0,0.81
220.129999999995,0.59,0,0.81
220.139999999995,0.59,0,0.81
220.149999999995,0.59,0,0.81
220.159999999995,0.59,0,0.81
220.169999999995,0.59,0,0.81
220.179999999995,0.59,0,0.81
220.189999999995,0.59,0,0.81
220.199999999995,0.59,0,0.81
220.209999999995,0.59,0,0.81
220.219999999995,0.59,0,0.81
220.229999999995,0.59,0,0.81
220.239999999995,0.59,0,0.81
220.249999999995,0.59,0,0.81
220.259999999995,0.59,0,0.81
220.269999999995,0.59,0,0.81
220.279999999995,0.59,0,0.81
220.289999999995,0.59,0,0.81
220.299999999995,0.59,0,0.81
220.309999999995,0.59,0,0.81
220.319999999995,0.59,0,0.81
220.329999999995,0.59,0,0.81
220.339999999995,0.59,0,0.81
220.349999999995,0.59,0,0.81
220.359999999995,0.59,0,0.81
220.369999999995,0.59,0,0.81
220.379999999995,0.59,0,0.81
220.389999999995,0.59,0,0.81
220.399999999995,0.59,0,0.81
220.409999999995,0.59,0,0.81
220.419999999995,0.59,0,0.81
220.429999999995,0.59,0,0.81
220.439999999995,0.59,0,0.81
220.449999999995,0.59,0,0.81
220.459999999995,0.59,0,0.81
220.469999999995,0.59,0,0.81
220.479999999995,0.59,0,0.81
220.489999999995,0.59,0,0.81
220.499999999995,0.59,0,0.81
220.509999999995,0.59,0,0.81
220.519999999995,0.59,0,0.81
220.529999999995,0.59,0,0.81
220.539999999995,0.59,0,0.81
220.549999999995,0.59,0,0.81
220.559999999995,0.59,0,0.81
220.569999999995,0.59,0,0.81
220.579999999995,0.59,0,0.81
220.589999999995,0.59,0,0.81
220.599999999995,0.59,0,0.81
220.609999999995,0.59,0,0.81
220.619999999995,0.59,0,0.81
220.629999999995,0.59,0,0.81
220.639999999995,0.59,0,0.81
220.649999999995,0.59,0,0.81
220.659999999995,0.59,0,0.81
220.669999999995,0.59,0,0.81
220.679999999995,0.59,0,0.81
220.689999999995,0.59,0,0.81
220.699999999995,0.59,0,0.81
220.709999999995,0.59,0,0.81
220.719999999995,0.59,0,0.81
220.729999999995,0.59,0,0.81
220.739999999995,0.59,0,0.81
220.749999999995,0.59,0,0.81
220.759999999995,0.59,0,0.81
220.769999999995,0.59,0,0.81
220.779999999995,0.59,0,0.81
220.789999999995,0.59,0,0.81
220.799999999995,0.59,0,0.81
220.809999999995,0.59,0,0.81
220.819999999995,0.59,0,0.81
220.829999999995,0.59,0,0.81
220.839999999995,0.59,0,0.81
220.849999999995,0.59,0,0.81
220.859999999995,0.59,0,0.81
220.869999999995,0.59,0,0.81
220.879999999995,0.59,0,0.81
220.889999999995,0.59,0,0.81
220.899999999995,0.59,0,0.81
220.909999999995,0.59,0,0.81
220.919999999995,0.59,0,0.81
220.929999999995,0.59,0,0.81
220.939999999995,0.59,0,0.81
220.949999999995,0.59,0,0.81
220.959999999995,0.59,0,0.81
220.969999999995,0.59,0,0.81
220.979999999995,0.59,0,0.81
220.989999999995,0.59,0,0.81
220.999999999995,0.59,0,0.81
221.009999999995,0.58,0,0.81
221.019999999995,0.58,0,0.81
221.029999999995,0.58,0,0.81
221.039999999995,0.58,0,0.81
221.049999999995,0.58,0,0.81
221.059999999995,0.58,0,0.81
221.069999999995,0.58,0,0.81
221.079999999995,0.58,0,0.81
221.089999999995,0.58,0,0.81
221.099999999995,0.58,0,0.81
221.109999999995,0.58,0,0.81
221.119999999995,0.58,0,0.81
221.129999999995,0.58,0,0.81
221.139999999995,0.58,0,0.81
221.149999999995,0.58,0,0.81
221.159999999995,0.58,0,0.81
221.169999999995,0.58,0,0.81
221.179999999995,0.58,0,0.81
221.189999999995,0.58,0,0.81
221.199999999995,0.58,0,0.81
221.209999999995,0.58,0,0.81
221.219999999995,0.58,0,0.81
221.229999999995,0.58,0,0.81
221.239999999995,0.58,0,0.81
221.249999999995,0.58,0,0.81
221.259999999995,0.58,0,0.81
221.269999999995,0.58,0,0.81
221.279999999995,0.58,0,0.81
221.289999999995,0.58,0,0.81
221.299999999995,0.58,0,0.81
221.309999999995,0.58,0,0.81
221.319999999995,0.58,0,0.81
221.329999999995,0.58,0,0.81
221.339999999995,0.58,0,0.81
221.349999999995,0.58,0,0.81
221.359999999995,0.58,0,0.81
221.369999999995,0.58,0,0.81
221.379999999995,0.58,0,0.81
221.389999999995,0.58,0,0.81
221.399999999995,0.58,0,0.81
221.409999999995,0.58,0,0.81
221.419999999995,0.58,0,0.81
221.429999999995,0.58,0,0.81
221.439999999995,0.58,0,0.81
221.449999999995,0.58,0,0.81
221.459999999995,0.58,0,0.81
221.469999999995,0.58,0,0.81
221.479999999995,0.58,0,0.81
221.489999999995,0.58,0,0.81
221.499999999995,0.58,0,0.81
221.509999999995,0.58,0,0.81
221.519999999995,0.58,0,0.81
221.529999999995,0.58,0,0.81
221.539999999995,0.58,0,0.81
221.549999999995,0.58,0,0.81
221.559999999995,0.58,0,0.81
221.569999999995,0.58,0,0.81
221.579999999995,0.58,0,0.81
221.589999999995,0.58,0,0.81
221.599999999995,0.58,0,0.81
221.609999999995,0.58,0,0.81
221.619999999995,0.58,0,0.81
221.629999999995,0.58,0,0.81
221.639999999995,0.58,0,0.81
221.649999999995,0.58,0,0.81
221.659999999995,0.58,0,0.81
221.669999999995,0.58,0,0.81
221.679999999995,0.58,0,0.81
221.689999999995,0.58,0,0.81
221.699999999995,0.58,0,0.81
221.709999999995,0.58,0,0.81
221.719999999995,0.58,0,0.81
221.729999999995,0.58,0,0.81
221.739999999995,0.58,0,0.81
221.749999999995,0.58,0,0.81
221.759999999995,0.58,0,0.81
221.769999999995,0.58,0,0.81
221.779999999995,0.58,0,0.81
221.789999999995,0.58,0,0.81
221.799999999995,0.58,0,0.81
221.809999999995,0.58,0,0.81
221.819999999995,0.58,0,0.81
221.829999999995,0.58,0,0.81
221.839999999995,0.58,0,0.81
221.849999999995,0.58,0,0.81
221.859999999995,0.58,0,0.81
221.869999999995,0.58,0,0.81
221.879999999995,0.58,0,0.81
221.889999999995,0.58,0,0.81
221.899999999995,0.58,0,0.81
221.909999999995,0.58,0,0.81
221.919999999995,0.58,0,0.81
221.929999999995,0.58,0,0.81
221.939999999995,0.58,0,0.81
221.949999999995,0.58,0,0.81
221.959999999995,0.58,0,0.81
221.969999999995,0.58,0,0.81
221.979999999995,0.58,0,0.81
221.989999999995,0.58,0,0.81
221.999999999995,0.58,0,0.81
222.009999999995,0.58,0,0.81
222.019999999995,0.58,0,0.81
222.029999999995,0.58,0,0.81
222.039999999995,0.58,0,0.81
222.049999999995,0.58,0,0.81
222.059999999995,0.58,0,0.81
222.069999999995,0.58,0,0.81
222.079999999995,0.58,0,0.81
222.089999999995,0.58,0,0.81
222.099999999995,0.58,0,0.81
222.109999999995,0.58,0,0.81
222.119999999995,0.58,0,0.82
222.129999999995,0.58,0,0.82
222.139999999995,0.58,0,0.82
222.149999999995,0.58,0,0.82
222.159999999995,0.58,0,0.82
222.169999999995,0.58,0,0.82
222.179999999995,0.58,0,0.82
222.189999999995,0.58,0,0.82
222.199999999995,0.58,0,0.82
222.209999999995,0.58,0,0.82
222.219999999995,0.58,0,0.82
222.229999999995,0.58,0,0.82
222.239999999995,0.58,0,0.82
222.249999999995,0.58,0,0.82
222.259999999995,0.58,0,0.82
222.269999999995,0.58,0,0.82
222.279999999995,0.58,0,0.82
222.289999999995,0.58,0,0.82
222.299999999995,0.58,0,0.82
222.309999999995,0.58,0,0.82
222.319999999995,0.58,0,0.82
222.329999999995,0.58,0,0.82
222.339999999995,0.58,0,0.82
222.349999999995,0.58,0,0.82
222.359999999995,0.58,0,0.82
222.369999999995,0.58,0,0.82
222.379999999995,0.58,0,0.82
222.389999999995,0.58,0,0.82
222.399999999995,0.58,0,0.82
222.409999999995,0.58,0,0.82
222.419999999995,0.58,0,0.82
222.429999999995,0.58,0,0.82
222.439999999995,0.58,0,0.82
222.449999999995,0.58,0,0.82
222.459999999995,0.58,0,0.82
222.469999999995,0.58,0,0.82
222.479999999995,0.58,0,0.82
222.489999999995,0.58,0,0.82
222.499999999995,0.58,0,0.82
222.509999999995,0.58,0,0.82
222.519999999995,0.58,0,0.82
222.529999999995,0.58,0,0.82
222.539999999995,0.58,0,0.82
222.549999999995,0.58,0,0.82
222.559999999995,0.58,0,0.82
222.569999999995,0.58,0,0.82
222.579999999995,0.58,0,0.82
222.589999999995,0.58,0,0.82
222.599999999995,0.58,0,0.82
222.609999999995,0.58,0,0.82
222.619999999995,0.58,0,0.82
222.629999999995,0.58,0,0.82
222.639999999995,0.58,0,0.82
222.649999999995,0.58,0,0.82
222.659999999995,0.58,0,0.82
222.669999999995,0.58,0,0.82
222.679999999995,0.58,0,0.82
222.689999999995,0.58,0,0.82
222.699999999995,0.58,0,0.82
222.709999999995,0.58,0,0.82
222.719999999995,0.58,0,0.82
222.729999999995,0.58,0,0.82
222.739999999995,0.58,0,0.82
222.749999999995,0.58,0,0.82
222.759999999995,0.58,0,0.82
222.769999999995,0.58,0,0.82
222.779999999995,0.58,0,0.82
222.789999999995,0.58,0,0.82
222.799999999995,0.58,0,0.82
222.809999999995,0.58,0,0.82
222.819999999995,0.58,0,0.82
222.829999999995,0.58,0,0.82
222.839999999995,0.58,0,0.82
222.849999999995,0.58,0,0.82
222.859999999995,0.58,0,0.82
222.869999999995,0.58,0,0.82
222.879999999995,0.58,0,0.82
222.889999999995,0.58,0,0.82
222.899999999995,0.58,0,0.82
222.909999999995,0.58,0,0.82
222.919999999995,0.58,0,0.82
222.929999999995,0.58,0,0.82
222.939999999995,0.58,0,0.82
222.949999999995,0.58,0,0.82
222.959999999995,0.58,0,0.82
222.969999999995,0.58,0,0.82
222.979999999995,0.58,0,0.82
222.989999999995,0.58,0,0.82
222.999999999995,0.58,0,0.82
223.009999999995,0.58,0,0.82
223.019999999995,0.58,0,0.82
223.029999999995,0.58,0,0.82
223.039999999995,0.58,0,0.82
223.049999999995,0.57,0,0.82
223.059999999995,0.57,0,0.82
223.069999999995,0.57,0,0.82
223.079999999995,0.57,0,0.82
223.089999999995,0.57,0,0.82
223.099999999995,0.57,0,0.82
223.109999999995,0.57,0,0.82
223.119999999995,0.57,0,0.82
223.129999999995,0.57,0,0.82
223.139999999995,0.57,0,0.82
223.149999999995,0.57,0,0.82
223.159999999995,0.57,0,0.82
223.169999999995,0.57,0,0.82
223.179999999995,0.57,0,0.82
223.189999999995,0.57,0,0.82
223.199999999995,0.57,0,0.82
223.209999999995,0.57,0,0.82
223.219999999995,0.57,0,0.82
223.229999999995,0.57,0,0.82
223.239999999995,0.57,0,0.82
223.249999999995,0.57,0,0.82
223.259999999995,0.57,0,0.82
223.269999999995,0.57,0,0.82
223.279999999995,0.57,0,0.82
223.289999999995,0.57,0,0.82
223.299999999995,0.57,0,0.82
223.309999999995,0.57,0,0.82
223.319999999995,0.57,0,0.82
223.329999999995,0.57,0,0.82
223.339999999995,0.57,0,0.82
223.349999999995,0.57,0,0.82
223.359999999995,0.57,0,0.82
223.369999999995,0.57,0,0.82
223.379999999995,0.57,0,0.82
223.389999999995,0.57,0,0.82
223.399999999995,0.57,0,0.82
223.409999999995,0.57,0,0.82
223.419999999995,0.57,0,0.82
223.429999999995,0.57,0,0.82
223.439999999995,0.57,0,0.82
223.449999999995,0.57,0,0.82
223.459999999995,0.57,0,0.82
223.469999999995,0.57,0,0.82
223.479999999995,0.57,0,0.82
223.489999999995,0.57,0,0.82
223.499999999995,0.57,0,0.82
223.509999999995,0.57,0,0.82
223.519999999995,0.57,0,0.82
223.529999999995,0.57,0,0.82
223.539999999995,0.57,0,0.82
223.549999999995,0.57,0,0.82
223.559999999995,0.57,0,0.82
223.569999999995,0.57,0,0.82
223.579999999995,0.57,0,0.82
223.589999999995,0.57,0,0.82
223.599999999995,0.57,0,0.82
223.609999999995,0.57,0,0.82
223.619999999995,0.57,0,0.82
223.629999999995,0.57,0,0.82
223.639999999995,0.57,0,0.82
223.649999999995,0.57,0,0.82
223.659999999995,0.57,0,0.82
223.669999999995,0.57,0,0.82
223.679999999995,0.57,0,0.82
223.689999999995,0.57,0,0.82
223.699999999995,0.57,0,0.82
223.709999999995,0.57,0,0.82
223.719999999995,0.57,0,0.82
223.729999999995,0.57,0,0.82
223.739999999995,0.57,0,0.82
223.749999999995,0.57,0,0.82
223.759999999995,0.57,0,0.82
223.769999999995,0.57,0,0.82
223.779999999995,0.57,0,0.82
223.789999999995,0.57,0,0.82
223.799999999995,0.57,0,0.82
223.809999999995,0.57,0,0.82
223.819999999995,0.57,0,0.82
223.829999999995,0.57,0,0.82
223.839999999995,0.57,0,0.82
223.849999999995,0.57,0,0.82
223.859999999995,0.57,0,0.82
223.869999999995,0.57,0,0.82
223.879999999995,0.57,0,0.82
223.889999999995,0.57,0,0.82
223.899999999995,0.57,0,0.82
223.909999999995,0.57,0,0.82
223.919999999995,0.57,0,0.82
223.929999999995,0.57,0,0.82
223.939999999995,0.57,0,0.82
223.949999999995,0.57,0,0.82
223.959999999995,0.57,0,0.82
223.969999999995,0.57,0,0.82
223.979999999995,0.57,0,0.82
223.989999999995,0.57,0,0.82
223.999999999995,0.57,0,0.82
224.009999999995,0.57,0,0.82
224.019999999995,0.57,0,0.82
224.029999999995,0.57,0,0.82
224.039999999995,0.57,0,0.82
224.049999999995,0.57,0,0.82
224.059999999995,0.57,0,0.82
224.069999999995,0.57,0,0.82
224.079999999995,0.57,0,0.82
224.089999999995,0.57,0,0.82
224.099999999995,0.57,0,0.82
224.109999999995,0.57,0,0.82
224.119999999995,0.57,0,0.82
224.129999999995,0.57,0,0.82
224.139999999995,0.57,0,0.82
224.149999999995,0.57,0,0.82
224.159999999995,0.57,0,0.82
224.169999999995,0.57,0,0.82
224.179999999995,0.57,0,0.82
224.189999999995,0.57,0,0.82
224.199999999995,0.57,0,0.82
224.209999999995,0.57,0,0.82
224.219999999995,0.57,0,0.82
224.229999999995,0.57,0,0.82
224.239999999995,0.57,0,0.82
224.249999999995,0.57,0,0.82
224.259999999995,0.57,0,0.82
224.269999999995,0.57,0,0.82
224.279999999995,0.57,0,0.82
224.289999999995,0.57,0,0.82
224.299999999995,0.57,0,0.82
224.309999999995,0.57,0,0.82
224.319999999995,0.57,0,0.82
224.329999999995,0.57,0,0.82
224.339999999995,0.57,0,0.82
224.349999999995,0.57,0,0.82
224.359999999995,0.57,0,0.82
224.369999999995,0.57,0,0.82
224.379999999995,0.57,0,0.82
224.389999999995,0.57,0,0.82
224.399999999995,0.57,0,0.82
224.409999999995,0.57,0,0.82
224.419999999995,0.57,0,0.82
224.429999999995,0.57,0,0.82
224.439999999995,0.57,0,0.82
224.449999999995,0.57,0,0.82
224.459999999995,0.57,0,0.82
224.469999999995,0.57,0,0.82
224.479999999995,0.57,0,0.82
224.489999999995,0.57,0,0.82
224.499999999995,0.57,0,0.82
224.509999999995,0.57,0,0.82
224.519999999995,0.57,0,0.82
224.529999999995,0.57,0,0.82
224.539999999995,0.57,0,0.82
224.549999999995,0.57,0,0.82
224.559999999995,0.57,0,0.82
224.569999999995,0.57,0,0.82
224.579999999995,0.57,0,0.82
224.589999999995,0.57,0,0.82
224.599999999995,0.57,0,0.82
224.609999999995,0.57,0,0.82
224.619999999995,0.57,0,0.82
224.629999999995,0.57,0,0.82
224.639999999995,0.57,0,0.82
224.649999999995,0.57,0,0.82
224.659999999995,0.57,0,0.82
224.669999999995,0.57,0,0.82
224.679999999995,0.57,0,0.82
224.689999999995,0.57,0,0.82
224.699999999995,0.57,0,0.82
224.709999999995,0.57,0,0.82
224.719999999995,0.57,0,0.82
224.729999999995,0.57,0,0.82
224.739999999995,0.57,0,0.82
224.749999999995,0.57,0,0.82
224.759999999995,0.57,0,0.82
224.769999999995,0.57,0,0.82
224.779999999995,0.57,0,0.82
224.789999999995,0.57,0,0.82
224.799999999995,0.57,0,0.82
224.809999999995,0.57,0,0.82
224.819999999995,0.57,0,0.82
224.829999999995,0.57,0,0.82
224.839999999995,0.57,0,0.82
224.849999999995,0.57,0,0.82
224.859999999995,0.57,0,0.82
224.869999999995,0.57,0,0.82
224.879999999995,0.57,0,0.82
224.889999999995,0.57,0,0.82
224.899999999995,0.57,0,0.82
224.909999999995,0.57,0,0.82
224.919999999995,0.57,0,0.82
224.929999999995,0.57,0,0.82
224.939999999995,0.57,0,0.82
224.949999999995,0.57,0,0.82
224.959999999995,0.57,0,0.82
224.969999999995,0.57,0,0.82
224.979999999995,0.57,0,0.82
224.989999999995,0.57,0,0.82
224.999999999995,0.57,0,0.82
225.009999999995,0.57,0,0.82
225.019999999995,0.57,0,0.82
225.029999999995,0.57,0,0.82
225.039999999995,0.57,0,0.82
225.049999999995,0.57,0,0.82
225.059999999995,0.57,0,0.82
225.069999999995,0.57,0,0.82
225.079999999995,0.57,0,0.83
225.089999999995,0.57,0,0.83
225.099999999995,0.57,0,0.83
225.109999999995,0.57,0,0.83
225.119999999995,0.57,0,0.83
225.129999999995,0.56,0,0.83
225.139999999995,0.56,0,0.83
225.149999999995,0.56,0,0.83
225.159999999995,0.56,0,0.83
225.169999999995,0.56,0,0.83
225.179999999995,0.56,0,0.83
225.189999999995,0.56,0,0.83
225.199999999995,0.56,0,0.83
225.209999999995,0.56,0,0.83
225.219999999995,0.56,0,0.83
225.229999999995,0.56,0,0.83
225.239999999995,0.56,0,0.83
225.249999999995,0.56,0,0.83
225.259999999995,0.56,0,0.83
225.269999999995,0.56,0,0.83
225.279999999995,0.56,0,0.83
225.289999999995,0.56,0,0.83
225.299999999995,0.56,0,0.83
225.309999999995,0.56,0,0.83
225.319999999995,0.56,0,0.83
225.329999999995,0.56,0,0.83
225.339999999995,0.56,0,0.83
225.349999999995,0.56,0,0.83
225.359999999995,0.56,0,0.83
225.369999999995,0.56,0,0.83
225.379999999995,0.56,0,0.83
225.389999999995,0.56,0,0.83
225.399999999995,0.56,0,0.83
225.409999999995,0.56,0,0.83
225.419999999995,0.56,0,0.83
225.429999999995,0.56,0,0.83
225.439999999995,0.56,0,0.83
225.449999999995,0.56,0,0.83
225.459999999995,0.56,0,0.83
225.469999999995,0.56,0,0.83
225.479999999995,0.56,0,0.83
225.489999999995,0.56,0,0.83
225.499999999995,0.56,0,0.83
225.509999999995,0.56,0,0.83
225.519999999995,0.56,0,0.83
225.529999999995,0.56,0,0.83
225.539999999995,0.56,0,0.83
225.549999999995,0.56,0,0.83
225.559999999995,0.56,0,0.83
225.569999999995,0.56,0,0.83
225.579999999995,0.56,0,0.83
225.589999999995,0.56,0,0.83
225.599999999995,0.56,0,0.83
225.609999999995,0.56,0,0.83
225.619999999995,0.56,0,0.83
225.629999999995,0.56,0,0.83
225.639999999995,0.56,0,0.83
225.649999999995,0.56,0,0.83
225.659999999995,0.56,0,0.83
225.669999999995,0.56,0,0.83
225.679999999995,0.56,0,0.83
225.689999999995,0.56,0,0.83
225.699999999995,0.56,0,0.83
225.709999999995,0.56,0,0.83
225.719999999995,0.56,0,0.83
225.729999999995,0.56,0,0.83
225.739999999995,0.56,0,0.83
225.749999999995,0.56,0,0.83
225.759999999995,0.56,0,0.83
225.769999999995,0.56,0,0.83
225.779999999995,0.56,0,0.83
225.789999999995,0.56,0,0.83
225.799999999995,0.56,0,0.83
225.809999999995,0.56,0,0.83
225.819999999995,0.56,0,0.83
225.829999999995,0.56,0,0.83
225.839999999995,0.56,0,0.83
225.849999999995,0.56,0,0.83
225.859999999995,0.56,0,0.83
225.869999999995,0.56,0,0.83
225.879999999995,0.56,0,0.83
225.889999999995,0.56,0,0.83
225.899999999995,0.56,0,0.83
225.909999999995,0.56,0,0.83
225.919999999995,0.56,0,0.83
225.929999999995,0.56,0,0.83
225.939999999995,0.56,0,0.83
225.949999999995,0.56,0,0.83
225.959999999995,0.56,0,0.83
225.969999999995,0.56,0,0.83
